UserId,product_list
3057,"[11660064, 12407198, 11714456, 11481104, 12407154, 12371374, 12657954, 12371278, 11660100, 12657888]"
3062,"[11460916, 11714538, 12371376, 12407676, 12658482, 12407762, 11360966, 11460910, 11659774, 12360444]"
3074,"[12407400, 12658502, 12407402, 12657360, 12407388, 12657654, 12657658, 11659954, 12657376, 12360438]"
3094,"[11659578, 12658388, 13039458, 13039820, 11659652, 12407728, 12407762, 12658336, 13039452, 13039456]"
3117,"[12657360, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3121,"[12658512, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3135,"[11659088, 11714680, 12657532, 13038650, 13039602, 12406936, 12657396, 12696926, 13038880, 13038874]"
3156,"[12371298, 12406892, 12658512, 11659860, 12406874, 12407502, 11360878, 12406888, 11659812, 12407780]"
3159,"[11659686, 11714312, 12407624, 12657384, 12657696, 12657756, 12657786, 12657798, 12657806, 12658114]"
3162,"[11407382, 11659416, 12657802, 11659298, 11714300, 11714316, 11660124, 11237194, 11360880, 11659074]"
3171,"[12407804, 12657382, 12658482, 12407814, 12658492, 11714306, 12407756, 11659548, 12407414, 12371374]"
3184,"[12407702, 12371370, 13039664, 12407742, 12407774, 12658292, 11659838, 12360412, 13653656, 11659934]"
3192,"[11659020, 11660000, 12407800, 12658316, 11481082, 11481086, 11659564, 12657678, 12658430, 11360912]"
3193,"[12322648, 12407638, 12407762, 12407772, 12407780, 12407808, 12658304, 11407170, 11460926, 11659518]"
3196,"[11658946, 12407212, 12657538, 11659036, 11714318, 12407214, 12657780, 11659804, 11660136, 11660168]"
3243,"[11659554, 11659626, 12657724, 13038906, 13039042, 13039044, 13039840, 13039050, 13039540, 13039070]"
3266,"[13039888, 13653514, 13653642, 13039578, 13039744, 13039890, 13653654, 13039878, 11714538, 11659742]"
3285,"[13039652, 13039602, 13039568, 13039650, 12322660, 12407042, 13039534, 13039554, 13039822, 11659688]"
3288,"[11659764, 12406894, 12407006, 12407314, 12407424, 12406862, 12407498, 12406938, 12406874, 11460902]"
3292,"[12657682, 12407856, 12407312, 12371330, 12657398, 12658112, 11360848, 11481072, 11460676, 12407304]"
3305,"[11659740, 12423456, 12657442, 12658304, 12658344, 12936650, 12936696, 12936714, 12936716, 12936786]"
3325,"[11659958, 11659426, 11659962, 11659972, 12407436, 12657552, 12657554, 11659562, 11659996, 11659708]"
3330,"[12407790, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3335,"[13039516, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3338,"[11237196, 11659914, 12406870, 12658538, 13038888, 13039884, 13039902, 12407234, 12407870, 12658524]"
3349,"[11660168, 12406996, 12407272, 12658042, 11660232, 12407022, 12407028, 12360388, 12406978, 12360426]"
3352,"[11659566, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3359,"[11659824, 12371314, 12406972, 12657502, 11658946, 11659234, 12407016, 12657436, 12657656, 11659222]"
3372,"[11603832, 11658994, 11659026, 12406904, 12406932, 12658296, 12658440, 13038858, 13038942, 13038946]"
3379,"[13039516, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3407,"[13039650, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3410,"[11460676, 11460952, 12360432, 12657370, 12657554, 12657732, 12658220, 12658524, 11659466, 12407648]"
3415,"[12658344, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3434,"[11407436, 11659470, 11659722, 11659914, 11660086, 11660158, 11660234, 12406874, 12407030, 12407132]"
3437,"[11658996, 11659020, 11659024, 11659170, 11659314, 11659470, 11659642, 11659766, 11659776, 11659780]"
3439,"[11141326, 11660002, 12406940, 12407400, 12407500, 12407542, 12407880, 12657366, 12658616, 12988622]"
3449,"[12407390, 13038648, 11361010, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
3456,"[11659452, 11659936, 12657714, 12658588, 12658620, 12658548, 11658994, 11658996, 11714304, 11714318]"
3467,"[12406908, 11659090, 12407416, 11481008, 12406936, 12407272, 11660232, 12371308, 12371378, 12407792]"
3482,"[11659306, 12360372, 12407132, 12407918, 12657366, 12657500, 12371246, 12407638, 11145600, 11659472]"
3485,"[11659606, 12322666, 13039514, 13039516, 11659766, 13039518, 13039792, 12658376, 13039644, 11658992]"
3491,"[11659538, 11660202, 12360426, 12407176, 13038720, 13038820, 13038826, 13039570, 13039576, 13039598]"
3502,"[11407212, 13038964, 13039840, 13039842, 13064966, 13038956, 13039782, 13039566, 13039892, 13081770]"
3508,"[13650278, 13653528, 12936706, 12936622, 11659452, 13650064, 11237196, 11460914, 12936586, 12936602]"
3524,"[12657554, 13038850, 12657654, 11659934, 12658406, 12371378, 12407850, 13038852, 13038848, 13039742]"
3541,"[12322664, 12371376, 12407800, 12322666, 12658330, 12371374, 12658344, 11659560, 11659862, 12407832]"
3555,"[11659728, 12658316, 11659022, 11659954, 12658252, 11659808, 12658320, 11659840, 11714532, 12658490]"
3558,"[13038816, 13038820, 13038830, 13039470, 13039482, 13038826, 13039490, 13039508, 13039844, 13038828]"
3569,"[12360452, 12407798, 13064966, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
3591,"[11407162, 11407180, 12406964, 11460784, 11660002, 11360860, 11360928, 11361064, 11407406, 11659236]"
3593,"[11460670, 12406932, 12407040, 12407850, 11145762, 11360880, 11360912, 11360916, 11361010, 11480992]"
3607,"[12658330, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
3620,"[12399312, 12407456, 12657658, 12658502, 11481074, 12657684, 12658586, 12658628, 12657450, 11659026]"
3637,"[11659024, 11659536, 11659716, 11659824, 12371246, 12407230, 12657594, 12657656, 12658444, 12658608]"
3643,"[11407178, 11407182, 11659154, 11659248, 11659518, 11659640, 12322646, 12371378, 12407790, 12407832]"
3651,"[11659884, 12360454, 12406946, 12406948, 11659740, 12407616, 12407730, 12658592, 11659450, 12360426]"
3653,"[13039524, 13039818, 13039840, 13039650, 13039774, 13039656, 13039844, 13039516, 13039688, 12658234]"
3657,"[13038952, 13038958, 13038964, 13038982, 13039090, 13039496, 13039498, 13039534, 13039546, 13039750]"
3658,"[11658982, 11658984, 11714682, 12322646, 12406920, 11659954, 11659298, 11659536, 12658202, 11659426]"
3668,"[13773572, 14121848, 14121840, 14121836, 14121830, 11360886, 11460914, 11659432, 12657534, 13038990]"
3693,"[13039554, 12658574, 12406956, 13653640, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
3695,"[11659338, 11714318, 12657402, 12658582, 13038926, 12657390, 11659000, 12396562, 12657654, 12657692]"
3710,"[11659806, 12407030, 12407354, 12371378, 12371342, 12407154, 12657534, 12658408, 12406964, 12407750]"
3723,"[12657416, 12658146, 12658150, 12658192, 12658190, 12658156, 12658620, 12657656, 12658132, 11659022]"
3731,"[12360438, 12406940, 12407678, 13039058, 13039450, 13039532, 13039556, 12371350, 12406888, 12407318]"
3732,"[11659250, 12406878, 12406904, 12406872, 12407566, 12406870, 11659314, 12407042, 12407398, 12407024]"
3738,"[13039450, 13039556, 12407524, 12407590, 12696914, 13038988, 13039452, 13039454, 13039644, 13039770]"
3742,"[12658542, 12658148, 12658608, 12658104, 12658204, 12657766, 12658098, 12658102, 12658150, 12658156]"
3747,"[11659570, 12407466, 12407560, 12407742, 13039026, 13039034, 13039104, 12371386, 13039020, 13039106]"
3753,"[12360436, 12371376, 12371378, 12407742, 12407784, 12658404, 12658406, 13039514, 12360418, 12407790]"
3770,"[11659652, 12360418, 12371280, 12407808, 11659640, 12360428, 11659566, 12407638, 12407826, 11659568]"
3777,"[11360716, 11360988, 11659578, 11659730, 11659824, 12322660, 12360410, 12371386, 12406888, 12407666]"
3781,"[13202656, 13202646, 13202654, 13202664, 13202644, 13202648, 14110868, 13202642, 13202662, 14110864]"
3783,"[11659834, 11659852, 12360400, 11659854, 12407730, 12360424, 12322648, 12658438, 11659624, 12360422]"
3794,"[12360436, 13038832, 13202664, 14110866, 11659688, 13039540, 13202644, 13202662, 14110862, 14110868]"
3814,"[12407742, 12658256, 12658306, 12658476, 12658486, 12658574, 13033180, 13038864, 13039018, 13039460]"
3854,"[11659558, 11659798, 12658228, 13039548, 11659776, 12658134, 12658618, 13039782, 12657402, 12657572]"
3860,"[12406906, 12657494, 12407010, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
3875,"[11659340, 11659554, 13038650, 11714484, 11660198, 12322666, 12658604, 11659806, 11659088, 11714680]"
3884,"[12407706, 11659838, 12360404, 12407652, 13039752, 13039778, 13039812, 12407940, 12658512, 11660064]"
3894,"[12657380, 12658152, 13039458, 12407626, 13038990, 13039442, 12371316, 12658502, 13039448, 13039532]"
3914,"[11659246, 11659342, 11659944, 12407230, 12407390, 12407526, 12407638, 12437058, 12437272, 12437290]"
3915,"[12407802, 13039516, 13039846, 12658380, 13039630, 13039830, 13039848, 11237196, 11407170, 11460910]"
3947,"[11480984, 11659026, 12407492, 13064964, 12657638, 13038906, 11360878, 11407168, 11407224, 12371308]"
3953,"[11360704, 13653538, 11360644, 12658052, 13038716, 13653542, 11360680, 11360786, 11361056, 11407206]"
3962,"[11360654, 11659340, 12407064, 12407154, 11660064, 12407148, 12407156, 12658074, 12407058, 11660210]"
3971,"[12371374, 12407826, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
3981,"[12407732, 12360464, 12407730, 12407672, 12407398, 12407444, 12407588, 12407776, 12657724, 12360404]"
3982,"[12657972, 11714458, 12658030, 11660122, 12657970, 12658006, 12658046, 12407162, 12657512, 12658016]"
3986,"[12658120, 12658186, 12657652, 12658686, 12657654, 12657582, 12657768, 12657448, 12657368, 12657696]"
3989,"[11658980, 11660140, 12658376, 11658982, 11714312, 12657582, 12658676, 11659816, 11714560, 11659024]"
3992,"[11659862, 12658362, 11659626, 12658404, 12322666, 12407824, 11659606, 12658260, 12973004, 12658398]"
3993,"[11360780, 11360828, 11659074, 11659346, 11659472, 12396558, 12407798, 12657612, 12658398, 11714418]"
3994,"[11659284, 12407484, 12407326, 13039750, 12406972, 12407442, 12407456, 12371326, 11659402, 11659456]"
4008,"[11461108, 12406880, 12406980, 12658192, 11658984, 11659970, 12988636, 11461106, 11659298, 11659624]"
4040,"[11659780, 11659812, 12407760, 12658262, 13039540, 12407638, 13039516, 11361056, 11659552, 11659568]"
4057,"[13039022, 13039440, 13773574, 14121838, 13039034, 13039450, 13039512, 14101712, 11659914, 12947666]"
4061,"[11714680, 11659864, 11714526, 11659566, 12658246, 13039744, 11659574, 12658512, 12407154, 12407730]"
4062,"[11407382, 12407782, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
4067,"[12657772, 12658016, 12658192, 11659020, 11659716, 11461108, 12406880, 12406980, 12657616, 12657628]"
4076,"[12406974, 12371360, 12407304, 12657390, 12406972, 12407560, 11407436, 12407566, 12657426, 12658126]"
4083,"[12407770, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4096,"[11659110, 11714484, 12988604, 11659074, 11659366, 11714426, 12696914, 11659070, 11659130, 12657622]"
4110,"[11659164, 12657646, 12658122, 13038878, 12657622, 13038882, 11460738, 11659886, 13038684, 12657572]"
4113,"[12360424, 12407006, 12407042, 12973004, 12406886, 12407730, 12407852, 12658512, 12407154, 12407730]"
4119,"[11659026, 11659556, 11714312, 11460968, 11460966, 11659840, 11659548, 11659954, 11659604, 11659964]"
4144,"[11659526, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4145,"[12360440, 12407730, 12360438, 12360448, 12407676, 12360458, 12658512, 12407154, 12407730, 12371378]"
4159,"[12407742, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4178,"[12406890, 13038816, 13038832, 12406870, 13038822, 13038824, 13038826, 12407006, 12407042, 13038830]"
4183,"[11460780, 11460802, 11461004, 11461022, 11460914, 11360924, 11360912, 11460766, 11460782, 11460784]"
4196,"[11460670, 11658998, 11659204, 11659216, 11659236, 11659238, 11659240, 11659934, 11659960, 13039100]"
4217,"[11659336, 11714674, 11714300, 11659532, 11714478, 11658996, 11659340, 11714318, 11659004, 11659110]"
4255,"[11460792, 12371382, 12658354, 13039080, 13039514, 11659036, 12360462, 13039084, 11659764, 12407132]"
4282,"[11360924, 11460780, 12407638, 12360428, 12406952, 11480992, 11659526, 12360426, 11481054, 11335962]"
4295,"[11659914, 12371252, 11659238, 12407422, 12407444, 12406904, 12657560, 12407398, 11145600, 12407224]"
4297,"[12657976, 12658034, 12658038, 12658044, 12658084, 12658036, 11660092, 11660162, 12658006, 12658018]"
4298,"[11460806, 11460926, 11659860, 11659954, 11660002, 11407208, 12407436, 11481006, 12658204, 11360872]"
4301,"[11659632, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4305,"[13038974, 13039084, 13039474, 11660002, 12407528, 13039472, 12657584, 12658620, 13039490, 13039792]"
4309,"[11659602, 11659736, 12407648, 12407728, 12407742, 12407790, 12658482, 11659604, 12407792, 12658440]"
4314,"[13039472, 13039466, 13039492, 13039480, 14122758, 13039476, 13039484, 13039490, 12658182, 13039806]"
4324,"[11659102, 12657572, 11659030, 12658588, 11659106, 12657550, 11659108, 12406870, 12406878, 12657594]"
4327,"[11591770, 11481080, 11481082, 12406874, 11481092, 11407408, 11360892, 11481058, 12406914, 12407238]"
4328,"[12406932, 11659146, 12360434, 12407776, 12407040, 12407850, 11659236, 11659998, 13039848, 12407322]"
4376,"[11360878, 11360912, 11461014, 11659308, 11659978, 11659984, 11460780, 11659764, 11659998, 11660000]"
4386,"[12407592, 12407870, 12407664, 12407868, 11659998, 12658512, 12407154, 12407730, 12371378, 11659624]"
4413,"[11659052, 11659146, 12406880, 12657654, 11659336, 12407832, 11360894, 11407422, 11407476, 11461008]"
4414,"[12407624, 12696928, 11659104, 12406976, 11659112, 12360376, 12406882, 12407022, 12407622, 12657612]"
4416,"[11659938, 11659950, 12657500, 11659966, 12658608, 12322662, 12407154, 11659742, 11659780, 13039792]"
4420,"[11141306, 11141318, 11148888, 11360710, 11407212, 11407382, 11461062, 11461108, 11481094, 11658950]"
4440,"[11360966, 11460910, 11659774, 12360444, 12371382, 12407840, 12658256, 12658398, 12658484, 13039846]"
4463,"[11460914, 12360460, 12407036, 12407532, 12445208, 12445210, 12657532, 12658222, 12658224, 12658344]"
4481,"[11658992, 11659432, 11659442, 11714428, 12371340, 12657338, 12658202, 12658564, 12658612, 12995908]"
4486,"[11659574, 11659740, 11714680, 11659706, 11659648, 11659576, 12658512, 12407154, 12407730, 12371378]"
4494,"[12406868, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4506,"[12407040, 12657746, 12657788, 12657734, 12406906, 12407038, 12657732, 12657736, 11659310, 12658512]"
4510,"[11659020, 11659022, 12657436, 11659804, 12658184, 11659432, 12658512, 12407154, 12407730, 12371378]"
4516,"[11714484, 12657594, 12658514, 12658502, 12658614, 11714428, 11714500, 12658586, 11659074, 12657376]"
4572,"[11659888, 12658270, 13038868, 12407790, 13038858, 12658556, 13038866, 13039516, 11714680, 12658476]"
4575,"[11659444, 12407040, 11659310, 12657734, 11659432, 12658342, 12406904, 12407386, 12407398, 12407444]"
4580,"[11360692, 11659946, 12407366, 12657526, 12657642, 13653660, 12657338, 12658560, 11460780, 11481054]"
4587,"[12407926, 12657494, 11659954, 12407424, 12657718, 12360374, 12407492, 11407382, 11659364, 12407420]"
4600,"[12406926, 13038938, 12657732, 12407310, 12407456, 13038932, 12406888, 11659236, 13039774, 12658096]"
4607,"[11407114, 12406954, 12407042, 12407926, 12406898, 12407588, 12658512, 12407154, 12407730, 12371378]"
4620,"[12658512, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4626,"[12407794, 12407824, 12407450, 12407678, 11659914, 12360454, 12371378, 13039846, 12360436, 12407734]"
4637,"[12360404, 12407694, 12658364, 11659780, 11659710, 12099206, 12360426, 12407840, 12658314, 12658238]"
4674,"[12658202, 12658564, 12657654, 12657658, 12657780, 12658204, 12658568, 12658614, 12658502, 12658512]"
4689,"[12658406, 12658444, 12658514, 12658546, 13038926, 12658618, 13038922, 13039516, 13039542, 13039830]"
4716,"[11407162, 11659604, 11660102, 11714574, 12360428, 12407214, 12407798, 12407824, 11360878, 11659606]"
4722,"[12657572, 13038884, 13039840, 12407834, 12657582, 12657622, 13038882, 11659164, 12657646, 12658122]"
4723,"[12696926, 12995872, 13038904, 13064964, 12407416, 12407792, 11659138, 12657680, 12396558, 13038874]"
4731,"[11659836, 11659538, 12658386, 11659838, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
4736,"[12658084, 12657992, 12658076, 12407194, 12658072, 11660188, 12658370, 12658012, 13653612, 12657976]"
4737,"[12658620, 12658188, 12658190, 12658618, 11659224, 12657436, 12658102, 12658184, 12658104, 12657586]"
4738,"[12658512, 13038956, 11714602, 12657562, 13038954, 11659618, 12657790, 12658372, 12658676, 13038946]"
4742,"[12407730, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
4755,"[11659236, 12322666, 12360434, 12407818, 12658348, 12658512, 11659624, 12407790, 11659650, 12657360]"
4766,"[11659528, 12658616, 11659438, 11659552, 11659562, 12396562, 12407642, 12407774, 12658244, 12658246]"
4769,"[12360428, 13038878, 11659200, 11714428, 12658550, 12658262, 13202662, 11659026, 13038882, 12657534]"
4778,"[12407668, 12407770, 13039562, 13039810, 11407262, 13039846, 11407154, 12360456, 12407730, 12658404]"
4793,"[13039026, 13039540, 13039030, 13039038, 13039028, 13039022, 13039846, 13039068, 13039024, 13039062]"
4797,"[12407668, 12407892, 13039686, 12360436, 12371374, 12407730, 12407772, 11659650, 12407762, 11460902]"
4800,"[13653654, 13653628, 13653640, 13653602, 13653620, 13653668, 12658084, 13653612, 12658012, 13038716]"
4810,"[12407502, 12657616, 13038882, 12657574, 13038880, 13038886, 13038990, 11659750, 12657618, 12658212]"
4833,"[11481094, 11659530, 13038942, 13039742, 13039892, 12658604, 13039902, 13039554, 13039624, 11659824]"
